collect_time,active_power,irradiance,poa_global,cos_aoi,dni,dhi,temperature,cos_time
2023-11-02 09:05:00,175.524,180.4,181.20883181219142,0.601205530659736,25.156187498905382,169.8463556452739,19.1,-0.7223639620597555
2023-11-02 09:10:00,188.277,192.3,193.88733782838253,0.6152868752673694,30.15640903667004,179.2890839009472,19.2,-0.737277336810124
2023-11-02 09:15:00,205.156,210.7,214.26319790192807,0.6290437224931118,41.78567083311421,192.18492288600143,19.3,-0.7518398074789776
2023-11-02 09:20:00,230.878,240.1,248.816415684771,0.6424695209945501,70.13236234551395,208.22735835531063,19.4,-0.7660444431189779
2023-11-02 09:25:00,253.82,268.1,283.51606256422366,0.6555578843555021,105.26465024974836,219.094446023175,19.6,-0.7798844830928816
2023-11-02 09:30:00,243.511,256.7,266.808327741612,0.6683025797261867,77.12764921901963,219.96125105982816,19.8,-0.7933533402912353
2023-11-02 09:35:00,259.966,273.8,287.28056045860563,0.6806975431891331,94.33251315853265,227.87593053335306,19.8,-0.8064446042674824
2023-11-02 09:40:00,356.837,378.6,441.66428827989205,0.6927368771686462,339.9466622422264,209.63801189347478,19.8,-0.8191520442889916
2023-11-02 09:45:00,364.581,388.1,453.0415848306994,0.704414848606527,346.4415370717375,212.4845534811372,20.2,-0.8314696123025453
2023-11-02 09:50:00,379.302,404.5,476.22607853786315,0.7157259028693765,376.48800653650534,210.04829950425778,20.5,-0.8433914458128857
2023-11-02 09:55:00,382.373,406.2,474.6779905620437,0.726664653869106,358.28194643086897,217.8335417970633,20.5,-0.8549118706729464
2023-11-02 10:00:00,388.908,413.6,482.93114531596996,0.7372258987565193,359.85258650556415,221.19031129505566,20.8,-0.8660254037844387
2023-11-02 10:05:00,358.73,378.5,422.89201676214134,0.7474046086659869,240.16640788747875,248.01583632746815,20.6,-0.8767267557075077
2023-11-02 10:10:00,273.387,288.3,296.5777692555326,0.757195942435905,66.5868536665368,251.57093865972834,20.7,-0.8870108331782217
2023-11-02 10:15:00,315.675,335.2,355.8219331734479,0.7665952379958157,125.95202552483725,264.72321258518343,21.0,-0.8968727415326883
2023-11-02 10:20:00,453.552,489.6,596.9083404993404,0.7755980239055797,524.9073642771339,191.88650039737126,21.3,-0.9063077870366499
2023-11-02 10:25:00,378.236,374.9,408.0175597455394,0.7842000173050262,183.18803219833825,269.6667960319835,21.8,-0.9153114791194471
2023-11-02 10:30:00,466.107,510.8,626.0390084965419,0.7923971227310392,554.7972621918153,188.24490655627503,21.8,-0.9238795325112867
2023-11-02 10:35:00,574.568,636.1,829.0670687011254,0.8001854420046928,901.80425572684,105.85310284809475,21.8,-0.9320078692827984
2023-11-02 10:40:00,587.008,645.2,840.0935209703406,0.8075612672947121,905.8702986455768,106.90762376139058,22.4,-0.9396926207859083
2023-11-02 10:45:00,590.611,647.7,842.0916886870644,0.8145210912344389,899.0943997579469,108.13847489024764,22.5,-0.9469301294951056
2023-11-02 10:50:00,486.683,538.7,661.1339587242021,0.8210616006799808,576.0907203662523,189.78990753802645,22.5,-0.9537169507482268
2023-11-02 10:55:00,571.42,631.3,814.0655037967606,0.8271796857507808,839.299012813307,118.6326151182238,23.0,-0.9600498543859286
2023-11-02 11:00:00,597.009,662.5,858.6926762313975,0.832872434293815,895.6001578730628,111.12872894768165,22.6,-0.9659258262890682
2023-11-02 11:05:00,556.076,619.6,791.1210351360053,0.8381371391535417,783.7106626320236,133.62242504261891,23.0,-0.9713420698132614
2023-11-02 11:10:00,761.74,869.9,1126.7286880102915,0.8429712967393859,1163.6998541441883,143.53350402832032,23.1,-0.9762960071199333
2023-11-02 11:15:00,786.295,885.2,1145.8093765477367,0.8473726065315517,1177.147506294513,146.05800201416017,23.1,-0.9807852804032304
2023-11-02 11:20:00,727.7049999999999,818.1,1058.3489515000902,0.8513389765608632,1082.1372431270797,134.9864959716797,23.0,-0.984807753012208
2023-11-02 11:25:00,730.4169999999999,833.1,1077.2118529800841,0.8548685196925885,1096.7944742252462,137.46149597167968,23.5,-0.9883615104677607
2023-11-02 11:30:00,588.237,674.4,869.3976926113926,0.8579595587701934,874.9306071432616,117.19248881652526,23.6,-0.9914448613738104
2023-11-02 11:35:00,454.524,505.7,588.3383742469238,0.8606106236287534,390.7036408567473,256.00189160487315,22.8,-0.9940563382223196
2023-11-02 11:40:00,484.803,542.8,649.5152236777958,0.8628204551078442,493.3617486279701,226.57276432293682,22.6,-0.9961946980917455
2023-11-02 11:45:00,564.468,644.5,820.8421821325528,0.8645880028063156,790.5320557759112,136.61869537170963,22.9,-0.9978589232386035
2023-11-02 11:50:00,741.496,833.7,1076.3403434353236,0.8659124278022551,1081.6833033820792,137.56050201416016,23.6,-0.9990482215818578
2023-11-02 11:55:00,636.014,723.1,933.4440209052025,0.8667931018943602,937.1084884451323,119.31149597167969,24.0,-0.9997620270799091
2023-11-02 12:00:00,651.86,741.0,956.500968571381,0.8672296078119099,959.7651313261015,122.265,24.3,-1.0
2023-11-02 12:05:00,819.881,948.3,1224.1010757993001,0.8672217400892424,1228.291422232438,156.46949798583984,24.0,-0.9997620270799091
2023-11-02 12:10:00,724.6099999999999,849.8,1097.0328898012417,0.8667695046932968,1101.3744659038007,140.21699798583984,24.0,-0.9990482215818578
2023-11-02 12:15:00,746.556,862.8,1113.9652387176475,0.8658731190100923,1119.5541333941942,142.36199798583985,23.8,-0.9978589232386035
2023-11-02 12:20:00,774.912,902.6,1165.5816217181775,0.8645330122240902,1173.2798980055218,148.92899597167968,25.1,-0.9961946980917455
2023-11-02 12:25:00,727.614,857.1,1107.1138536805959,0.8627498241501167,1116.7728219600474,141.4214959716797,25.1,-0.9940563382223196
2023-11-02 12:30:00,760.006,884.7,1143.1366636522202,0.8605244063637522,1156.1480557201514,145.97550201416016,24.8,-0.9914448613738105
2023-11-02 12:35:00,753.04,876.8,1133.3714580947787,0.8578578202681835,1149.9016999819225,144.67199798583985,25.1,-0.9883615104677608
2023-11-02 12:40:00,754.447,873.5,1129.6216721447713,0.8547513370375561,1150.340799095433,144.1275,24.3,-0.984807753012208
2023-11-02 12:45:00,750.336,858.2,1110.4176714135563,0.8512064385252321,1135.5823975428166,141.60300201416015,24.9,-0.9807852804032305
2023-11-02 12:50:00,738.6990000000001,846.0,1095.282119628631,0.8472248134928593,1125.4672344615235,139.59,25.1,-0.9762960071199334
2023-11-02 12:55:00,729.664,839.9,1088.1074781923483,0.8428083606057131,1124.0648544030275,138.5835040283203,25.3,-0.9713420698132614
2023-11-02 13:00:00,721.8259999999999,829.8,1075.8157939579487,0.8379591832558491,1117.920758481982,136.91699798583986,24.9,-0.9659258262890684
2023-11-02 13:05:00,710.6569999999999,815.4,1058.0059224778383,0.8326795932947229,1106.5180459777353,134.54100402832032,25.1,-0.9600498543859287
2023-11-02 13:10:00,706.711,811.4,1053.7536301889913,0.8269721047290647,1109.8233558486495,133.88100402832032,25.0,-0.9537169507482269
2023-11-02 13:15:00,698.265,802.0,1042.5577246317887,0.8208394381836557,1106.3943877025079,132.33,25.1,-0.9469301294951058
2023-11-02 13:20:00,689.723,790.4,1028.5625331801389,0.814284514389355,1100.5007070074798,130.41600402832032,25.5,-0.9396926207859084
2023-11-02 13:25:00,685.906,782.1,1018.924464628531,0.8073104548309626,1099.791773001065,129.0464959716797,25.8,-0.9320078692827986
2023-11-02 13:30:00,674.2550000000001,768.4,1002.3112747794912,0.7999205833158881,1092.0531750396008,126.78600402832032,25.3,-0.923879532511287
2023-11-02 13:35:00,668.852,761.8,995.0231006595329,0.7921184177143821,1095.0049151143292,125.69699798583984,25.9,-0.9153114791194472
2023-11-02 13:40:00,654.1700000000001,747.7,978.0027236666624,0.7839076761909958,1087.7758248145346,123.37050201416017,26.0,-0.90630778703665
2023-11-02 13:45:00,643.319,732.8,959.9847591051305,0.7752922670745666,1079.8438003249069,120.91199798583985,27.1,-0.8968727415326883
2023-11-02 13:50:00,631.764,718.7,943.0638163322308,0.7662762957980986,1073.550421784555,118.58550201416016,26.0,-0.8870108331782218
2023-11-02 13:55:00,614.821,696.4,915.4144063181269,0.7568640537010215,1055.3064067489586,114.90600402832033,26.4,-0.8767267557075078
2023-11-02 14:00:00,603.602,689.5,908.0566419573045,0.7470600256531359,1060.8543923907284,113.7675,26.8,-0.8660254037844386
2023-11-02 14:05:00,605.071,686.9,906.4615750556305,0.736868879214431,1073.9529447819825,113.33850402832032,26.3,-0.8549118706729467
2023-11-02 14:10:00,585.0160000000001,666.6,881.5757912493751,0.7262954659625913,1060.006971032166,109.9889959716797,26.1,-0.8433914458128858
2023-11-02 14:15:00,597.166,664.0,880.1695621934668,0.7153448236676309,1074.8769859126025,109.56,25.3,-0.8314696123025452
2023-11-02 14:20:00,581.8140000000001,640.8,851.5198182611815,0.704022163839263,1056.9914517904133,105.73199798583985,24.5,-0.819152044288992
2023-11-02 14:25:00,565.698,614.0,818.068810965922,0.6923328809874317,1033.0075452798167,101.31,24.0,-0.8064446042674825
2023-11-02 14:30:00,549.775,593.6,793.132267756875,0.6802825379076543,1019.6746181879448,97.9439959716797,23.5,-0.7933533402912352
2023-11-02 14:35:00,539.038,577.9,774.5013099246794,0.6678768755664853,1014.6579951267312,95.35350402832032,23.6,-0.779884483092882
2023-11-02 14:40:00,523.226,566.5,761.6962157236132,0.6551217974418687,1017.7828653975979,93.47250000000001,23.6,-0.766044443118978
2023-11-02 14:45:00,514.032,553.9,747.3576792717427,0.6420233800142356,1019.5025832441548,91.39350402832032,23.3,-0.7518398074789775
2023-11-02 14:50:00,494.285,529.4,716.9821675389362,0.6285878580158963,999.5011353489567,87.35100402832032,23.5,-0.7372773368101244
2023-11-02 14:55:00,478.532,514.8,700.0234339788288,0.6148216263872305,998.2764828702797,84.94199798583985,23.7,-0.7223639620597556
2023-11-02 15:00:00,462.233,494.2,674.932989530035,0.6007312429712044,985.6709276658497,81.54300201416017,23.6,-0.7071067811865477
2023-11-02 15:05:00,439.439,470.6,645.7154132087085,0.586323412357964,966.8047063212662,77.64900100708009,24.1,-0.6915130557822698
2023-11-02 15:10:00,423.8970000000001,453.9,625.9559026878089,0.5716049978022115,962.0262789920976,74.89349899291993,24.1,-0.6755902076156604
2023-11-02 15:15:00,403.974,433.7,601.3789650518877,0.5565830025008953,949.9155741952297,71.56050201416016,25.2,-0.6593458151000691
2023-11-02 15:20:00,383.04100000000005,411.3,573.7118358605397,0.5412645820419894,932.618106738228,67.86449798583985,25.2,-0.6427876096865395
2023-11-02 15:25:00,367.583,393.3,552.1606893261213,0.5256570248841831,925.0728750183357,64.88117945906005,26.0,-0.625923472184059
2023-11-02 15:30:00,351.625,375.0,530.256490049244,0.5097677653140777,917.2157110000558,61.72377798382045,25.2,-0.6087614290087209
2023-11-02 15:35:00,330.432,350.6,498.61496796390776,0.4936043653505327,887.8639971414319,59.51298842378505,25.3,-0.5913096483635822
2023-11-02 15:40:00,315.184,329.9,471.7071891211334,0.47717451724989707,864.2408056655887,58.59338096221494,25.0,-0.5735764363510464
2023-11-02 15:45:00,296.6,311.3,447.96698216575777,0.4604860466409564,846.601247909115,57.50623469250862,24.6,-0.555570233019603
2023-11-02 15:50:00,278.706,289.2,417.26939874943025,0.4435468932514666,807.3433930311254,58.766665000452235,24.3,-0.5372996083468242
2023-11-02 15:55:00,258.982,269.6,390.6866254821803,0.42636512504942364,777.0557407204498,59.12771758319512,23.8,-0.5187732581605214
2023-11-02 16:00:00,237.415,247.4,358.08522264573253,0.40894891622633434,724.1518360205786,61.94704024317897,24.0,-0.5000000000000004
2023-11-02 16:05:00,218.905,230.8,336.95139737448204,0.39130656173161077,707.4114232156618,60.21242449466948,23.8,-0.4809887689193877
2023-11-02 16:10:00,199.511,209.4,304.72780485373,0.37344645464240717,648.685270340697,62.79350053993756,23.5,-0.46174861323503436
2023-11-02 16:15:00,176.616,190.2,276.8494826509675,0.3553771010883238,602.1657641486646,63.3293650903092,23.2,-0.44228869021900136
2023-11-02 16:20:00,155.07999999999998,170.1,246.17223022237468,0.33710709950750056,540.768505367793,64.53913527487794,23.2,-0.42261826174069994
