collect_time,temperature,irradiance,dhi,wind_speed,active_power
2019-03-05 18:25:00,15.333333333333332,0.6666666666666667,0.6666666666666667,3.066666666666667,0.02205666666666667
2019-03-05 18:30:00,15.2,0.0,0.0,3.2,0.0
2019-03-05 18:35:00,15.066666666666666,0.0,0.0,3.1,0.0
2019-03-05 18:40:00,14.933333333333334,0.0,0.0,3.0,0.0
2019-03-05 18:45:00,14.8,0.0,0.0,2.9,0.0
2019-03-05 18:50:00,14.700000000000001,0.0,0.0,2.6333333333333333,0.0
2019-03-05 18:55:00,14.6,0.0,0.0,2.3666666666666667,0.0
2019-03-05 19:00:00,14.5,0.0,0.0,2.1,0.0
2019-03-05 19:05:00,14.333333333333334,0.0,0.0,2.1333333333333333,0.0
2019-03-05 19:10:00,14.166666666666666,0.0,0.0,2.166666666666667,0.0
2019-03-05 19:15:00,14.0,0.0,0.0,2.2,0.0
2019-03-05 19:20:00,13.933333333333334,0.0,0.0,2.1333333333333333,0.0
2019-03-05 19:25:00,13.866666666666667,0.0,0.0,2.066666666666667,0.0
2019-03-05 19:30:00,13.8,0.0,0.0,2.0,0.0
2019-03-05 19:35:00,13.633333333333335,0.0,0.0,1.8333333333333333,0.0
2019-03-05 19:40:00,13.466666666666667,0.0,0.0,1.6666666666666667,0.0
2019-03-05 19:45:00,13.3,0.0,0.0,1.5,0.0
2019-03-05 19:50:00,13.366666666666667,0.0,0.0,1.8333333333333333,0.0
2019-03-05 19:55:00,13.433333333333334,0.0,0.0,2.1666666666666665,0.0
2019-03-05 20:00:00,13.5,0.0,0.0,2.5,0.0
2019-03-05 20:05:00,13.366666666666667,0.0,0.0,2.5,0.0
2019-03-05 20:10:00,13.233333333333333,0.0,0.0,2.5,0.0
2019-03-05 20:15:00,13.1,0.0,0.0,2.5,0.0
2019-03-05 20:20:00,13.066666666666666,0.0,0.0,2.4,0.0
2019-03-05 20:25:00,13.033333333333333,0.0,0.0,2.3000000000000003,0.0
2019-03-05 20:30:00,13.0,0.0,0.0,2.2,0.0
2019-03-05 20:35:00,13.033333333333333,0.0,0.0,2.0,0.0
2019-03-05 20:40:00,13.066666666666666,0.0,0.0,1.8,0.0
2019-03-05 20:45:00,13.1,0.0,0.0,1.6,0.0
2019-03-05 20:50:00,13.066666666666666,0.0,0.0,1.6666666666666667,0.0
2019-03-05 20:55:00,13.033333333333333,0.0,0.0,1.7333333333333334,0.0
2019-03-05 21:00:00,13.0,0.0,0.0,1.8,0.0
2019-03-05 21:05:00,13.033333333333333,0.0,0.0,1.7666666666666666,0.0
2019-03-05 21:10:00,13.066666666666666,0.0,0.0,1.7333333333333334,0.0
2019-03-05 21:15:00,13.1,0.0,0.0,1.7,0.0
2019-03-05 21:20:00,12.9,0.0,0.0,1.9,0.0
2019-03-05 21:25:00,12.7,0.0,0.0,2.0999999999999996,0.0
2019-03-05 21:30:00,12.5,0.0,0.0,2.3,0.0
2019-03-05 21:35:00,12.533333333333333,0.0,0.0,2.1666666666666665,0.0
2019-03-05 21:40:00,12.566666666666666,0.0,0.0,2.033333333333333,0.0
2019-03-05 21:45:00,12.6,0.0,0.0,1.9,0.0
2019-03-05 21:50:00,12.466666666666667,0.0,0.0,2.6666666666666665,0.0
2019-03-05 21:55:00,12.333333333333332,0.0,0.0,3.4333333333333336,0.0
2019-03-05 22:00:00,12.2,0.0,0.0,4.2,0.0
2019-03-05 22:05:00,12.166666666666666,0.0,0.0,3.9,0.0
2019-03-05 22:10:00,12.133333333333333,0.0,0.0,3.6,0.0
2019-03-05 22:15:00,12.1,0.0,0.0,3.3,0.0
2019-03-05 22:20:00,12.0,0.0,0.0,3.333333333333333,0.0
2019-03-05 22:25:00,11.9,0.0,0.0,3.3666666666666667,0.0
2019-03-05 22:30:00,11.8,0.0,0.0,3.4,0.0
2019-03-05 22:35:00,11.766666666666667,0.0,0.0,3.3,0.0
2019-03-05 22:40:00,11.733333333333333,0.0,0.0,3.2,0.0
2019-03-05 22:45:00,11.7,0.0,0.0,3.1,0.0
2019-03-05 22:50:00,11.5,0.0,0.0,2.666666666666667,0.0
2019-03-05 22:55:00,11.299999999999999,0.0,0.0,2.2333333333333334,0.0
2019-03-05 23:00:00,11.1,0.0,0.0,1.8,0.0
2019-03-05 23:05:00,10.9,0.0,0.0,1.3666666666666667,0.0
2019-03-05 23:10:00,10.7,0.0,0.0,0.9333333333333333,0.0
2019-03-05 23:15:00,10.5,0.0,0.0,0.5,0.0
2019-03-05 23:20:00,10.5,0.0,0.0,0.6333333333333333,0.0
2019-03-05 23:25:00,10.5,0.0,0.0,0.7666666666666666,0.0
2019-03-05 23:30:00,10.5,0.0,0.0,0.9,0.0
2019-03-05 23:35:00,10.5,0.0,0.0,0.6000000000000001,0.0
2019-03-05 23:40:00,10.5,0.0,0.0,0.30000000000000004,0.0
2019-03-05 23:45:00,10.5,0.0,0.0,0.0,0.0
2019-03-05 23:50:00,10.5,0.0,0.0,0.19999999999999998,0.0
2019-03-05 23:55:00,10.5,0.0,0.0,0.39999999999999997,0.0
2019-03-06 00:00:00,10.5,0.0,0.0,0.6,0.0
2019-03-06 00:05:00,10.566666666666666,0.0,0.0,0.8333333333333334,0.0
2019-03-06 00:10:00,10.633333333333333,0.0,0.0,1.0666666666666667,0.0
2019-03-06 00:15:00,10.7,0.0,0.0,1.3,0.0
2019-03-06 00:20:00,10.6,0.0,0.0,1.0,0.0
2019-03-06 00:25:00,10.5,0.0,0.0,0.7000000000000001,0.0
2019-03-06 00:30:00,10.4,0.0,0.0,0.4,0.0
2019-03-06 00:35:00,10.533333333333333,0.0,0.0,0.7,0.0
2019-03-06 00:40:00,10.666666666666668,0.0,0.0,1.0,0.0
2019-03-06 00:45:00,10.8,0.0,0.0,1.3,0.0
2019-03-06 00:50:00,10.666666666666668,0.0,0.0,1.3333333333333333,0.0
2019-03-06 00:55:00,10.533333333333333,0.0,0.0,1.3666666666666667,0.0
2019-03-06 01:00:00,10.4,0.0,0.0,1.4,0.0
2019-03-06 01:05:00,10.3,0.0,0.0,1.0666666666666667,0.0
2019-03-06 01:10:00,10.2,0.0,0.0,0.7333333333333333,0.0
2019-03-06 01:15:00,10.1,0.0,0.0,0.4,0.0
2019-03-06 01:20:00,10.2,0.0,0.0,0.7,0.0
2019-03-06 01:25:00,10.3,0.0,0.0,1.0,0.0
2019-03-06 01:30:00,10.4,0.0,0.0,1.3,0.0
2019-03-06 01:35:00,10.033333333333333,0.0,0.0,1.2333333333333334,0.0
2019-03-06 01:40:00,9.666666666666668,0.0,0.0,1.1666666666666667,0.0
2019-03-06 01:45:00,9.3,0.0,0.0,1.1,0.0
2019-03-06 01:50:00,9.166667,0.0,0.0,1.2,0.0
2019-03-06 01:55:00,9.033334,0.0,0.0,1.3,0.0
2019-03-06 02:00:00,8.900001,0.0,0.0,1.4,0.0
2019-03-06 02:05:00,8.900001,0.0,0.0,1.4333333333333333,0.0
2019-03-06 02:10:00,8.900001,0.0,0.0,1.4666666666666666,0.0
2019-03-06 02:15:00,8.900001,0.0,0.0,1.5,0.0
2019-03-06 02:20:00,8.333334,0.0,0.0,1.4,0.0
2019-03-06 02:25:00,7.766667,0.0,0.0,1.3,0.0
2019-03-06 02:30:00,7.2,0.0,0.0,1.2,0.0
2019-03-06 02:35:00,7.566666666666667,0.0,0.0,1.2,0.0
2019-03-06 02:40:00,7.933333333333334,0.0,0.0,1.2,0.0
2019-03-06 02:45:00,8.3,0.0,0.0,1.2,0.0
2019-03-06 02:50:00,8.266666666666667,0.0,0.0,1.1,0.0
2019-03-06 02:55:00,8.233333333333333,0.0,0.0,1.0,0.0
2019-03-06 03:00:00,8.2,0.0,0.0,0.9,0.0
2019-03-06 03:05:00,7.7333333333333325,0.0,0.0,0.6666666666666667,0.0
2019-03-06 03:10:00,7.266666666666667,0.0,0.0,0.4333333333333334,0.0
2019-03-06 03:15:00,6.8,0.0,0.0,0.2,0.0
2019-03-06 03:20:00,7.033333333333333,0.0,0.0,0.4,0.0
2019-03-06 03:25:00,7.266666666666667,0.0,0.0,0.6000000000000001,0.0
2019-03-06 03:30:00,7.5,0.0,0.0,0.8,0.0
2019-03-06 03:35:00,7.733333333333333,0.0,0.0,0.9666666666666667,0.0
2019-03-06 03:40:00,7.966666666666666,0.0,0.0,1.1333333333333333,0.0
2019-03-06 03:45:00,8.2,0.0,0.0,1.3,0.0
2019-03-06 03:50:00,7.833333333333333,0.0,0.0,1.1,0.0
