collect_time,temperature,irradiance,dhi,dni,wind_speed,active_power
2023-11-12 06:00:00,15.963,0.0,0.0,0.0,2.720294,0.0
2023-11-12 07:00:00,15.363,0.0,0.0,0.0,2.236068,23.148000000000003
2023-11-12 08:00:00,16.463001,115.41584,58.62392,325.69522,2.4413111,278.771
2023-11-12 09:00:00,18.513,295.47098,89.15072,714.0827,1.6401219,241.109
2023-11-12 10:00:00,20.563002,447.0229,96.68434,806.26746,1.7804494,166.39700000000002
2023-11-12 11:00:00,22.313002,518.79767,127.0307,727.3856,2.9681644,672.788
2023-11-12 12:00:00,23.063002,502.72336,217.77895,479.64963,2.624881,783.1290000000001
2023-11-12 13:00:00,22.813002,492.37662,202.39987,485.59787,2.0024984,550.2909999999999
2023-11-12 14:00:00,21.913,416.78473,143.24088,499.4924,1.6124516,252.00600000000003
2023-11-12 15:00:00,21.513,318.8135,86.559586,517.374,2.6,489.448
2023-11-12 16:00:00,20.463001,164.71088,71.00869,304.54724,2.0615528,223.188
2023-11-12 17:00:00,18.663,23.62638,13.253823,61.449337,0.9433981,16.052
2023-11-12 18:00:00,16.963001,0.0,0.0,0.0,1.2165525,0.0
2023-11-12 19:00:00,16.463001,0.0,0.0,0.0,0.98488575,0.0
2023-11-12 20:00:00,15.713,0.0,0.0,0.0,1.56205,0.0
2023-11-12 21:00:00,15.412999,0.0,0.0,0.0,1.7691805,0.0
2023-11-12 22:00:00,14.963,0.0,0.0,0.0,1.6278821,0.0
2023-11-12 23:00:00,14.563,0.0,0.0,0.0,1.421267,0.0
2023-11-13 00:00:00,14.113,0.0,0.0,0.0,2.1633308,0.0
2023-11-13 01:00:00,14.013,0.0,0.0,0.0,2.302173,0.0
2023-11-13 02:00:00,13.913,0.0,0.0,0.0,2.147091,0.0
2023-11-13 03:00:00,15.363,0.0,0.0,0.0,2.624881,0.0
2023-11-13 04:00:00,15.113,0.0,0.0,0.0,2.6925824,0.0
2023-11-13 05:00:00,14.763,0.0,0.0,0.0,2.2825425,0.0
2023-11-13 06:00:00,14.513,0.0,0.0,0.0,2.5495098,0.0
2023-11-13 07:00:00,14.963,0.0,0.0,0.0,2.7294688,8.809999999999999
2023-11-13 08:00:00,17.063002,122.53585,57.554714,370.85352,3.482815,285.01
2023-11-13 09:00:00,18.463001,271.93665,97.02904,612.89825,4.7423625,65.336
2023-11-13 10:00:00,19.863,408.73547,111.57682,689.7369,6.074537,562.009
2023-11-13 11:00:00,18.113,360.9686,170.87271,355.41998,6.5734315,806.034
2023-11-13 12:00:00,18.463001,379.65353,209.6746,287.9301,5.7384667,177.352
2023-11-13 13:00:00,17.913,293.85992,222.82755,119.67491,6.963476,32.484
2023-11-13 14:00:00,16.713001,184.77298,175.53433,16.975956,5.8898215,31.431
2023-11-13 15:00:00,17.563002,189.24625,142.14877,105.66276,4.750789,223.384
2023-11-13 16:00:00,17.363,129.21445,67.892334,201.19066,2.8160257,245.069
2023-11-13 17:00:00,17.063002,19.28063,10.742065,50.54986,0.5,10.928
2023-11-13 18:00:00,15.113,0.0,0.0,0.0,1.1661904,0.0
2023-11-13 19:00:00,14.913,0.0,0.0,0.0,2.8442926,0.0
2023-11-13 20:00:00,14.663,0.0,0.0,0.0,3.6124783,0.0
2023-11-13 21:00:00,14.663,0.0,0.0,0.0,4.8093657,0.0
2023-11-13 22:00:00,14.663,0.0,0.0,0.0,4.509989,0.0
2023-11-13 23:00:00,15.063,0.0,0.0,0.0,4.204759,0.0
2023-11-14 00:00:00,15.113,0.0,0.0,0.0,3.733631,0.0
2023-11-14 01:00:00,14.513,0.0,0.0,0.0,3.5902646,0.0
2023-11-14 02:00:00,14.113,0.0,0.0,0.0,3.3955853,0.0
2023-11-14 03:00:00,13.763,0.0,0.0,0.0,2.751363,0.0
2023-11-14 04:00:00,13.163,0.0,0.0,0.0,2.4698179,0.0
2023-11-14 05:00:00,12.363,0.0,0.0,0.0,2.3086793,0.0
2023-11-14 06:00:00,12.013,0.0,0.0,0.0,2.5019991,0.0
2023-11-14 07:00:00,12.063,0.0,0.0,0.0,2.630589,5.04
2023-11-14 08:00:00,13.763,124.25014,58.359917,373.99536,2.7892652,270.43
2023-11-14 09:00:00,16.763,302.0511,89.59142,753.76935,2.8017852,547.993
2023-11-14 10:00:00,18.613,452.43405,100.28764,824.335,3.992493,154.53300000000002
2023-11-14 11:00:00,19.413,560.92865,101.50138,864.94507,4.6238513,125.006
2023-11-14 12:00:00,19.963001,602.67303,96.71273,862.37805,4.5694637,792.0920000000001
2023-11-14 13:00:00,20.163,579.92584,92.43785,826.2187,4.5694637,780.518
2023-11-14 14:00:00,20.263,495.98178,84.04906,761.57556,4.0718546,652.272
2023-11-14 15:00:00,20.013,360.22696,71.018616,653.331,3.939543,498.103
2023-11-14 16:00:00,18.513,190.02768,50.2372,462.83536,3.758989,241.10400000000004
2023-11-14 17:00:00,16.263,23.138237,9.991511,77.7686,2.505993,13.871
2023-11-14 18:00:00,14.413,0.0,0.0,0.0,2.3,0.0
2023-11-14 19:00:00,13.613,0.0,0.0,0.0,2.1023796,0.0
2023-11-14 20:00:00,12.963,0.0,0.0,0.0,1.5132746,0.0
2023-11-14 21:00:00,12.063,0.0,0.0,0.0,1.5132746,0.0
2023-11-14 22:00:00,13.813,0.0,0.0,0.0,1.6552945,0.0
2023-11-14 23:00:00,14.313,0.0,0.0,0.0,0.8,0.0
2023-11-15 00:00:00,14.113,0.0,0.0,0.0,0.53851646,0.0
2023-11-15 01:00:00,13.363,0.0,0.0,0.0,0.5,0.0
2023-11-15 02:00:00,11.313,0.0,0.0,0.0,0.7,0.0
2023-11-15 03:00:00,11.213,0.0,0.0,0.0,1.5811388,0.0
2023-11-15 04:00:00,10.513,0.0,0.0,0.0,1.4317821,0.0
